Platform,Date,Country,Spenders,Conversions (1st spends),IAP revenue,Ad views,Sessions,Downloads,DAU,ARPDAU ,ARPPU,Daily Conversion Rate,1st Spends Conversion Rate
Android,21/07/2022,BN,0,0,0,17,30,1,22,0.00,0.00,0.00%,0.00%
Android,21/07/2022,LU,0,0,0,91,134,17,47,0.00,0.00,0.00%,0.00%
Android,21/07/2022,GG,0,0,0,5,29,0,6,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,PE,0,0,0,522,718,46,196,0.00,0.00,0.00%,0.00%
Android,21/07/2022,MT,0,0,0,450,480,14,130,0.00,0.00,0.00%,0.00%
Android,21/07/2022,MO,0,0,0,48,49,0,14,0.00,0.00,0.00%,0.00%
Android,21/07/2022,ML,0,0,0,5,26,10,6,0.00,0.00,0.00%,0.00%
Android,21/07/2022,CI,0,0,0,78,179,28,58,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,TN,0,0,0,304,452,22,107,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,PF,0,0,0,90,264,0,73,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,VG,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,VC,0,0,0,1,91,1,18,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,CW,0,0,0,25,133,0,25,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,KN,0,0,0,1,8,0,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,SO,0,0,0,6,49,0,11,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,BF,0,0,0,0,5,0,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,TZ,0,0,0,13,61,0,10,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,GH,0,0,0,22,70,2,14,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,GG,1,1,2,47,52,0,19,0.11,2.00,5.26%,100.00%
iOS,21/07/2022,SL,0,0,0,0,7,1,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,LC,0,0,0,20,29,1,8,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,MP,0,0,0,1,4,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,SM,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,NC,0,0,0,68,131,0,36,0.00,0.00,0.00%,0.00%
Android,21/07/2022,NA,1,0,2,22,98,2,28,0.07,2.00,3.57%,0.00%
Android,21/07/2022,GF,0,0,0,22,49,0,10,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,NA,0,0,0,11,46,0,7,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,BM,0,0,0,20,163,1,31,0.00,0.00,0.00%,0.00%
Android,21/07/2022,MP,0,0,0,23,10,0,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,GF,0,0,0,41,25,0,10,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,ET,0,0,0,0,8,0,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,AO,0,0,0,23,53,0,14,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,TL,0,0,0,0,14,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,AS,0,0,0,5,14,2,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,MH,0,0,0,2,5,0,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,PM,0,0,0,2,5,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,TZ,0,0,0,0,19,5,14,0.00,0.00,0.00%,0.00%
Android,21/07/2022,KN,0,0,0,7,13,1,6,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,SX,0,0,0,23,55,0,10,0.00,0.00,0.00%,0.00%
Android,21/07/2022,AD,0,0,0,35,30,2,6,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,CV,0,0,0,23,78,1,6,0.00,0.00,0.00%,0.00%
Android,21/07/2022,CV,0,0,0,12,48,5,11,0.00,0.00,0.00%,0.00%
Android,21/07/2022,GH,0,0,0,7,54,11,18,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,BJ,0,0,0,0,2,1,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,AI,0,0,0,11,14,0,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,SR,0,0,0,31,101,1,19,0.00,0.00,0.00%,0.00%
Android,21/07/2022,LC,0,0,0,0,13,0,8,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,PW,0,0,0,31,19,1,4,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,BT,0,0,0,8,71,0,6,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,MC,0,0,0,61,47,0,6,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,LI,0,0,0,2,2,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,TC,0,0,0,1,12,0,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,FM,0,0,0,8,16,0,4,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,GQ,0,0,0,2,2,0,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,MQ,0,0,0,89,109,0,26,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,CM,0,0,0,32,43,0,6,0.00,0.00,0.00%,0.00%
Android,21/07/2022,SO,0,0,0,0,13,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,BQ,0,0,0,25,22,0,7,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,DJ,0,0,0,1,6,0,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,UG,0,0,0,1,13,0,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,ZM,0,0,0,6,12,0,4,0.00,0.00,0.00%,0.00%
Android,21/07/2022,MC,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,TJ,0,0,0,7,152,20,24,0.00,0.00,0.00%,0.00%
Android,21/07/2022,YT,0,0,0,2,6,1,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,AS,0,0,0,32,26,0,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,GL,0,0,0,7,12,0,6,0.00,0.00,0.00%,0.00%
Android,21/07/2022,HT,0,0,0,8,151,5,16,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,-,0,0,0,6,7,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,PG,0,0,0,0,0,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,MF,0,0,0,0,2,0,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,NE,0,0,0,0,18,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,AX,1,0,2,2,13,0,4,0.50,2.00,25.00%,0.00%
Android,21/07/2022,BI,0,0,0,53,35,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,MR,0,0,0,0,11,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,SZ,0,0,0,0,5,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,ET,0,0,0,1,1,1,2,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,GD,0,0,0,0,11,1,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,TL,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,IM,0,0,0,6,14,0,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,CX,0,0,0,1,8,0,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,HT,0,0,0,5,19,0,5,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,TG,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,21/07/2022,VG,0,0,0,0,2,0,2,0.00,0.00,0.00%,0.00%
Android,21/07/2022,CG,0,0,0,0,1,1,1,0.00,0.00,0.00%,0.00%
iOS,21/07/2022,PG,0,0,0,56,25,0,2,0.00,0.00,0.00%,0.00%
Android,22/07/2022,TR,48,40,1549,34966,70968,20633,27450,0.06,32.27,0.17%,83.33%
Android,22/07/2022,KZ,0,0,0,4894,8520,1758,3370,0.00,0.00,0.00%,0.00%
Android,22/07/2022,PH,6,5,28,16512,30616,4000,8270,0.00,4.67,0.07%,83.33%
Android,22/07/2022,IT,23,21,279,30121,35752,3113,11690,0.02,12.13,0.20%,91.30%
Android,22/07/2022,KR,65,45,633,53486,32897,3828,13129,0.05,9.74,0.50%,69.23%
Android,22/07/2022,BE,4,1,26,5825,4882,541,1771,0.01,6.50,0.23%,25.00%
Android,22/07/2022,MY,7,5,55,10438,14653,1868,4781,0.01,7.86,0.15%,71.43%
iOS,22/07/2022,JP,90,53,771,51388,45092,1007,14868,0.05,8.57,0.61%,58.89%
Android,22/07/2022,IN,3,1,26,10608,20711,5482,7640,0.00,8.67,0.04%,33.33%
Android,22/07/2022,BO,1,0,2,1826,4115,392,899,0.00,2.00,0.11%,0.00%
Android,22/07/2022,FR,48,32,713,39238,37667,2987,11639,0.06,14.85,0.41%,66.67%
Android,22/07/2022,MA,0,0,0,1764,6618,1423,2184,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,KR,33,23,314,21500,16210,706,4909,0.06,9.52,0.67%,69.70%
Android,22/07/2022,BA,0,0,0,764,1646,198,584,0.00,0.00,0.00%,0.00%
Android,22/07/2022,PL,7,7,67,16537,19151,1753,5965,0.01,9.57,0.12%,100.00%
iOS,22/07/2022,SA,1,1,2,5345,8365,1639,2602,0.00,2.00,0.04%,100.00%
iOS,22/07/2022,MM,0,0,0,173,367,0,92,0.00,0.00,0.00%,0.00%
Android,22/07/2022,SG,2,1,30,2267,2518,229,952,0.03,15.00,0.21%,50.00%
Android,22/07/2022,CL,2,1,8,12184,20094,2150,6444,0.00,4.00,0.03%,50.00%
Android,22/07/2022,ME,0,0,0,216,380,10,86,0.00,0.00,0.00%,0.00%
Android,22/07/2022,SK,4,4,38,2692,3569,314,1123,0.03,9.50,0.36%,100.00%
Android,22/07/2022,ES,10,8,286,33251,36427,3239,12437,0.02,28.60,0.08%,80.00%
iOS,22/07/2022,CA,45,30,777,18829,23531,2041,6720,0.12,17.27,0.67%,66.67%
iOS,22/07/2022,VN,3,1,11,16933,18083,557,5168,0.00,3.67,0.06%,33.33%
Android,22/07/2022,AR,4,3,29,23590,37195,4434,11827,0.00,7.25,0.03%,75.00%
iOS,22/07/2022,TH,17,11,119,11119,11294,223,3251,0.04,7.00,0.52%,64.71%
iOS,22/07/2022,NZ,4,4,108,3713,3516,122,1012,0.11,27.00,0.40%,100.00%
Android,22/07/2022,DZ,0,0,0,1642,6302,1282,1968,0.00,0.00,0.00%,0.00%
Android,22/07/2022,IE,3,2,23,1904,2394,170,742,0.03,7.67,0.40%,66.67%
Android,22/07/2022,EG,1,0,6,4495,12098,3365,3610,0.00,6.00,0.03%,0.00%
Android,22/07/2022,TN,1,0,6,638,3185,540,1062,0.01,6.00,0.09%,0.00%
iOS,22/07/2022,PH,4,2,16,7687,12296,263,2521,0.01,4.00,0.16%,50.00%
iOS,22/07/2022,TW,36,29,528,20197,12367,581,3515,0.15,14.67,1.02%,80.56%
iOS,22/07/2022,BF,0,0,0,0,13,4,4,0.00,0.00,0.00%,0.00%
Android,22/07/2022,IL,2,1,8,6239,7325,1310,2950,0.00,4.00,0.07%,50.00%
iOS,22/07/2022,NL,7,6,24,4357,5606,347,1734,0.01,3.43,0.40%,85.71%
Android,22/07/2022,JO,1,0,8,1012,2603,640,758,0.01,8.00,0.13%,0.00%
iOS,22/07/2022,KG,0,0,0,240,320,13,64,0.00,0.00,0.00%,0.00%
Android,22/07/2022,CZ,3,1,17,5585,7930,748,2586,0.01,5.67,0.12%,33.33%
iOS,22/07/2022,HK,12,7,48,5957,5070,263,1604,0.03,4.00,0.75%,58.33%
iOS,22/07/2022,LB,1,0,2,876,1463,126,406,0.00,2.00,0.25%,0.00%
Android,22/07/2022,AT,6,4,52,3596,4070,370,1400,0.04,8.67,0.43%,66.67%
Android,22/07/2022,LT,0,0,0,2048,2179,233,844,0.00,0.00,0.00%,0.00%
Android,22/07/2022,YE,0,0,0,2,92,42,32,0.00,0.00,0.00%,0.00%
Android,22/07/2022,LV,1,1,2,565,1069,126,456,0.00,2.00,0.22%,100.00%
Android,22/07/2022,CH,3,3,19,2008,2617,269,836,0.02,6.33,0.36%,100.00%
Android,22/07/2022,GT,1,1,2,602,2680,265,691,0.00,2.00,0.14%,100.00%
iOS,22/07/2022,BR,9,3,164,12022,12724,756,3565,0.05,18.22,0.25%,33.33%
Android,22/07/2022,PA,0,0,0,1189,2416,329,731,0.00,0.00,0.00%,0.00%
Android,22/07/2022,PE,2,2,8,7729,14099,1350,3811,0.00,4.00,0.05%,100.00%
Android,22/07/2022,DE,45,31,457,37471,34301,2800,11633,0.04,10.16,0.39%,68.89%
iOS,22/07/2022,RU,26,16,336,27128,27487,1860,6586,0.05,12.92,0.39%,61.54%
Android,22/07/2022,SN,0,0,0,36,229,61,77,0.00,0.00,0.00%,0.00%
Android,22/07/2022,UY,0,0,0,1500,3011,420,1042,0.00,0.00,0.00%,0.00%
Android,22/07/2022,PT,1,1,6,4343,6155,697,2123,0.00,6.00,0.05%,100.00%
Android,22/07/2022,BY,0,0,0,4342,5716,868,2107,0.00,0.00,0.00%,0.00%
Android,22/07/2022,ZA,3,1,65,3494,6037,782,1720,0.04,21.67,0.17%,33.33%
iOS,22/07/2022,DK,8,5,67,4909,4014,162,1270,0.05,8.38,0.63%,62.50%
Android,22/07/2022,NI,0,0,0,518,1381,157,438,0.00,0.00,0.00%,0.00%
Android,22/07/2022,DK,2,2,12,1804,2065,138,587,0.02,6.00,0.34%,100.00%
Android,22/07/2022,NL,6,4,37,6343,6618,593,2225,0.02,6.17,0.27%,66.67%
iOS,22/07/2022,IS,2,1,8,224,283,11,88,0.09,4.00,2.27%,50.00%
Android,22/07/2022,TT,0,0,0,677,1553,185,578,0.00,0.00,0.00%,0.00%
Android,22/07/2022,HN,0,0,0,889,2369,334,770,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GB,49,30,362,18467,21865,1711,7536,0.05,7.39,0.65%,61.22%
Android,22/07/2022,RS,1,1,24,2264,4242,439,1454,0.02,24.00,0.07%,100.00%
iOS,22/07/2022,AR,0,0,0,1338,1572,184,532,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,TM,0,0,0,0,236,8,37,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BY,2,1,8,708,834,23,205,0.04,4.00,0.98%,50.00%
iOS,22/07/2022,CZ,2,1,32,1873,2573,112,638,0.05,16.00,0.31%,50.00%
Android,22/07/2022,AZ,0,0,0,802,1907,341,632,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,PS,1,1,8,169,290,0,106,0.08,8.00,0.94%,100.00%
Android,22/07/2022,BZ,0,0,0,148,403,35,103,0.00,0.00,0.00%,0.00%
Android,22/07/2022,AE,1,1,6,2162,2527,516,978,0.01,6.00,0.10%,100.00%
Android,22/07/2022,GR,4,3,53,6124,8524,714,2574,0.02,13.25,0.16%,75.00%
Android,22/07/2022,EC,0,0,0,5172,12718,1327,3581,0.00,0.00,0.00%,0.00%
Android,22/07/2022,AL,0,0,0,451,1055,116,389,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,CH,8,5,40,3378,3482,203,1038,0.04,5.00,0.77%,62.50%
Android,22/07/2022,FJ,0,0,0,38,112,32,36,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BG,4,3,19,1141,1348,37,313,0.06,4.75,1.28%,75.00%
Android,22/07/2022,QA,0,0,0,275,466,109,180,0.00,0.00,0.00%,0.00%
Android,22/07/2022,LK,0,0,0,185,624,112,163,0.00,0.00,0.00%,0.00%
Android,22/07/2022,AU,22,14,325,8222,9234,786,3077,0.11,14.77,0.71%,63.64%
iOS,22/07/2022,MV,0,0,0,163,239,0,74,0.00,0.00,0.00%,0.00%
Android,22/07/2022,TJ,0,0,0,20,136,28,35,0.00,0.00,0.00%,0.00%
Android,22/07/2022,MU,0,0,0,528,1364,166,440,0.00,0.00,0.00%,0.00%
Android,22/07/2022,OM,0,0,0,450,614,262,218,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GY,0,0,0,65,89,2,24,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,PL,2,2,7,3024,3814,167,952,0.01,3.50,0.21%,100.00%
Android,22/07/2022,LU,0,0,0,182,192,20,62,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,LA,0,0,0,226,364,1,102,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,HR,1,0,12,1228,1556,58,383,0.03,12.00,0.26%,0.00%
Android,22/07/2022,KG,0,0,0,544,1230,250,485,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,ID,5,2,20,3810,5033,71,1220,0.02,4.00,0.41%,40.00%
Android,22/07/2022,MD,0,0,0,1123,2045,276,781,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,MG,0,0,0,17,37,5,6,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,TN,0,0,0,402,643,47,137,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,RS,1,1,6,1176,1283,0,337,0.02,6.00,0.30%,100.00%
iOS,22/07/2022,BS,1,0,18,218,308,4,68,0.26,18.00,1.47%,0.00%
iOS,22/07/2022,AM,0,0,0,320,596,25,140,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,GD,0,0,0,14,10,0,5,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,PK,0,0,0,652,1490,48,296,0.00,0.00,0.00%,0.00%
Android,22/07/2022,NO,10,8,677,2512,2302,160,714,0.95,67.70,1.40%,80.00%
iOS,22/07/2022,SC,0,0,0,11,53,2,14,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,PY,0,0,0,102,154,18,64,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,TJ,0,0,0,10,47,5,16,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,DZ,0,0,0,408,775,168,190,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,DO,1,1,2,1116,1469,61,292,0.01,2.00,0.34%,100.00%
Android,22/07/2022,KH,0,0,0,488,1554,499,592,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,EE,0,0,0,218,265,5,82,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BN,0,0,0,166,476,2,80,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,GE,0,0,0,668,866,0,239,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,AX,0,0,0,8,7,0,5,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,VI,0,0,0,43,65,0,19,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BD,1,1,6,403,604,0,155,0.04,6.00,0.65%,100.00%
Android,22/07/2022,GD,0,0,0,12,53,0,17,0.00,0.00,0.00%,0.00%
Android,22/07/2022,BJ,0,0,0,1,12,10,7,0.00,0.00,0.00%,0.00%
Android,22/07/2022,PR,1,1,6,1200,1876,110,708,0.01,6.00,0.14%,100.00%
iOS,22/07/2022,IE,7,6,46,2542,3289,140,935,0.05,6.57,0.75%,85.71%
Android,22/07/2022,BN,0,0,0,25,66,4,30,0.00,0.00,0.00%,0.00%
Android,22/07/2022,FO,0,0,0,1,11,1,2,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GF,0,0,0,18,41,0,14,0.00,0.00,0.00%,0.00%
Android,22/07/2022,CN,0,0,0,178,1969,60,8106,0.00,0.00,0.00%,0.00%
Android,22/07/2022,UA,2,2,20,17519,25177,3227,8496,0.00,10.00,0.02%,100.00%
Android,22/07/2022,TH,11,9,68,21433,27224,5782,10033,0.01,6.18,0.11%,81.82%
Android,22/07/2022,VN,0,0,0,37480,47332,8416,20150,0.00,0.00,0.00%,0.00%
Android,22/07/2022,VE,0,0,0,695,3433,330,911,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,PW,0,0,0,65,97,0,6,0.00,0.00,0.00%,0.00%
Android,22/07/2022,RO,9,8,136,23486,26354,3041,9709,0.01,15.11,0.09%,88.89%
Android,22/07/2022,CY,0,0,0,596,1021,88,289,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,PF,0,0,0,190,388,0,85,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,JM,0,0,0,121,325,7,80,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,MU,1,1,2,168,208,2,47,0.04,2.00,2.13%,100.00%
Android,22/07/2022,MX,40,29,854,45599,87529,9749,26915,0.03,21.35,0.15%,72.50%
Android,22/07/2022,RU,41,33,354,74935,77916,9941,25739,0.01,8.63,0.16%,80.49%
Android,22/07/2022,TW,4,3,13,9751,6994,874,2698,0.00,3.25,0.15%,75.00%
Android,22/07/2022,NG,0,0,0,114,450,104,122,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,IQ,0,0,0,890,2593,0,572,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,KH,0,0,0,578,1092,46,260,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,LT,0,0,0,578,551,24,160,0.00,0.00,0.00%,0.00%
Android,22/07/2022,US,368,228,4924,197989,182888,14519,58883,0.08,13.38,0.62%,61.96%
iOS,22/07/2022,GB,140,97,1292,45380,59968,2411,17585,0.07,9.23,0.80%,69.29%
Android,22/07/2022,VI,1,1,2,19,47,1,14,0.14,2.00,7.14%,100.00%
iOS,22/07/2022,US,670,381,8723,180072,239634,12270,73652,0.12,13.02,0.91%,56.87%
Android,22/07/2022,BR,51,38,2132,93817,146212,16705,47735,0.04,41.80,0.11%,74.51%
iOS,22/07/2022,AU,35,20,511,15674,21782,738,6775,0.08,14.60,0.52%,57.14%
Android,22/07/2022,PY,0,0,0,530,1429,174,439,0.00,0.00,0.00%,0.00%
Android,22/07/2022,BG,1,1,2,3318,4080,446,1504,0.00,2.00,0.07%,100.00%
iOS,22/07/2022,UY,0,0,0,238,230,12,68,0.00,0.00,0.00%,0.00%
Android,22/07/2022,CV,0,0,0,47,56,5,17,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,CN,271,192,3003,263200,219486,8959,67902,0.04,11.08,0.40%,70.85%
iOS,22/07/2022,FM,0,0,0,4,8,0,5,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,LK,0,0,0,85,287,0,54,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BH,0,0,0,350,532,67,152,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,MH,0,0,0,13,34,0,6,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GH,0,0,0,23,65,29,26,0.00,0.00,0.00%,0.00%
Android,22/07/2022,CR,1,1,2,2551,4259,461,1274,0.00,2.00,0.08%,100.00%
Android,22/07/2022,ID,11,8,41,27965,44446,6677,14642,0.00,3.73,0.08%,72.73%
iOS,22/07/2022,TR,11,7,72,17239,25262,520,5886,0.01,6.55,0.19%,63.64%
iOS,22/07/2022,BA,0,0,0,403,380,0,91,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,GU,0,0,0,205,371,0,101,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,IN,2,2,8,2800,3806,133,1063,0.01,4.00,0.19%,100.00%
iOS,22/07/2022,MY,5,4,16,4512,6065,101,1649,0.01,3.20,0.30%,80.00%
Android,22/07/2022,JP,38,22,410,34588,19072,965,6830,0.06,10.79,0.56%,57.89%
iOS,22/07/2022,MQ,1,0,192,164,149,0,38,5.05,192.00,2.63%,0.00%
iOS,22/07/2022,IT,23,15,464,15479,20604,604,5753,0.08,20.17,0.40%,65.22%
Android,22/07/2022,CO,0,0,0,16961,32910,4222,10452,0.00,0.00,0.00%,0.00%
Android,22/07/2022,SE,9,5,220,3532,4832,337,1555,0.14,24.44,0.58%,55.56%
iOS,22/07/2022,RO,2,2,14,3694,3865,362,1084,0.01,7.00,0.18%,100.00%
Android,22/07/2022,MQ,0,0,0,64,107,0,37,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GI,0,0,0,8,30,1,6,0.00,0.00,0.00%,0.00%
Android,22/07/2022,PW,0,0,0,0,7,0,4,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,HT,0,0,0,8,7,0,2,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,TC,0,0,0,59,67,0,12,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,MX,3,3,142,11791,16844,1343,4352,0.03,47.33,0.07%,100.00%
Android,22/07/2022,CA,30,21,271,14324,12638,926,4078,0.07,9.03,0.74%,70.00%
Android,22/07/2022,HU,5,4,92,5851,7416,611,2477,0.04,18.40,0.20%,80.00%
Android,22/07/2022,HK,4,1,167,4783,3778,162,1213,0.14,41.75,0.33%,25.00%
iOS,22/07/2022,AO,0,0,0,14,65,7,14,0.00,0.00,0.00%,0.00%
Android,22/07/2022,NA,0,0,0,30,197,18,47,0.00,0.00,0.00%,0.00%
Android,22/07/2022,HR,6,5,74,4802,4072,302,1345,0.06,12.33,0.45%,83.33%
iOS,22/07/2022,FR,37,26,361,25354,28068,1873,7754,0.05,9.76,0.48%,70.27%
iOS,22/07/2022,DE,24,13,259,15619,17357,786,5226,0.05,10.79,0.46%,54.17%
iOS,22/07/2022,KZ,1,1,2,1729,1888,114,588,0.00,2.00,0.17%,100.00%
Android,22/07/2022,DO,0,0,0,2003,4898,698,1660,0.00,0.00,0.00%,0.00%
Android,22/07/2022,FI,3,1,17,3592,3198,200,1014,0.02,5.67,0.30%,33.33%
Android,22/07/2022,BD,0,0,0,1638,5466,1260,1900,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,AG,0,0,0,10,115,1,13,0.00,0.00,0.00%,0.00%
Android,22/07/2022,MV,0,0,0,115,124,0,23,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,GT,1,1,6,172,394,17,83,0.07,6.00,1.20%,100.00%
iOS,22/07/2022,AE,2,2,12,2626,4378,518,1380,0.01,6.00,0.14%,100.00%
iOS,22/07/2022,NA,0,0,0,5,13,4,5,0.00,0.00,0.00%,0.00%
Android,22/07/2022,CW,0,0,0,6,24,0,14,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,SG,2,1,8,2626,2902,49,882,0.01,4.00,0.23%,50.00%
Android,22/07/2022,IR,0,0,0,2,821,134,239,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GA,0,0,0,5,24,8,16,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BZ,1,0,2,23,46,1,13,0.15,2.00,7.69%,0.00%
Android,22/07/2022,GP,0,0,0,37,126,12,30,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,KN,0,0,0,10,14,1,4,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,BE,1,0,12,2094,2824,134,899,0.01,12.00,0.11%,0.00%
iOS,22/07/2022,SY,0,0,0,0,215,0,55,0.00,0.00,0.00%,0.00%
Android,22/07/2022,GU,0,0,0,136,271,0,89,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,UA,4,4,17,4046,4848,247,1322,0.01,4.25,0.30%,100.00%
Android,22/07/2022,PK,0,0,0,1110,6943,1499,2108,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,NG,0,0,0,89,187,11,43,0.00,0.00,0.00%,0.00%
Android,22/07/2022,SY,0,0,0,8,576,368,127,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,YE,0,0,0,2,67,25,19,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,AL,0,0,0,469,679,49,173,0.00,0.00,0.00%,0.00%
Android,22/07/2022,BS,0,0,0,263,698,66,178,0.00,0.00,0.00%,0.00%
Android,22/07/2022,LY,0,0,0,0,7,5,6,0.00,0.00,0.00%,0.00%
Android,22/07/2022,SM,0,0,0,0,0,0,1,0.00,0.00,0.00%,0.00%
iOS,22/07/2022,EG,0,0,0,1904,3570,364,829,0.00,0.00,0.00%,0.00%
